Nifty 50,Nifty Next 50,Nifty 100,Nifty 200,Nifty Total Market,Nifty 500,Nifty500 Multicap 50:25:25,Nifty Midcap150,Nifty Midcap 50,Nifty Midcap Select,Nifty Midcap 100,Nifty Smallcap 250,Nifty Smallcap 50,Nifty Smallcap 100,Nifty Microcap 250,Nifty LargeMidcap 250,Nifty MidSmallcap 400,Nifty Auto,Nifty Bank,Nifty Financial Services,Nifty Financial Services 25/50,Nifty Financial Services Ex Bank,Nifty FMCG,Nifty Healthcare,Nifty IT,Nifty Media,Nifty Metal,Nifty Pharma,Nifty Private Bank,Nifty PSU Bank,Nifty Realty,Nifty Consumer Durables,Nifty Oil and Gas,Nifty MidSmall Financial Services,Nifty MidSmall Healthcare,Nifty MidSmall IT & Telecom,Nifty India Corporate Group Index - Aditya Birla Group,Nifty Commodities,Nifty Core Housing,Nifty CPSE,Nifty Energy,Nifty Housing,Nifty India Consumption,Nifty India Defence,Nifty India Digital,Nifty India Manufacturing,Nifty Infrastructure,Nifty India Corporate Group Index - Mahindra Group,Nifty Midcap Liquid 15,Nifty MidSmall India Consumption,Nifty MNC,Nifty Mobility,Nifty PSE,Nifty REITs & InvITs,Nifty Non-Cyclical Consumer,Nifty Services Sector,Nifty India Corporate Group Index - Tata Group,Nifty India Corporate Group Index - Tata Group 25% Cap,Nifty Transportation & Logistics,Nifty100 Liquid 15,Nifty500 Shariah,Nifty500 Multicap India Manufacturing 50:30:20,Nifty500 Multicap Infrastructure 50:30:20,Nifty SME Emerge,Nifty100 Equal Weight,Nifty100 Low Volatility 30,Nifty200 Momentum 30,Nifty200 Alpha 30,Nifty100 Alpha 30,Nifty Alpha 50,Nifty Alpha Low Volatility 30,Nifty Alpha Quality Low Volatility 30,Nifty Alpha Quality Value Low Volatility 30,Nifty Dividend Opportunities 50,Nifty Growth Sectors 15,Nifty High Beta 50,Nifty Low Volatility 50,Nifty100 Quality 30,Nifty Midcap150 Momentum 50,Nifty Midcap150 Quality 50,Nifty Smallcap250 Quality 50,Nifty MidSmallcap400 Momentum Quality 100,Nifty Smallcap250 Momentum Quality 100,Nifty Quality Low Volatility 30,Nifty50 Equal Weight,Nifty50 Value 20,Nifty500 Value 50,Nifty200 Quality 30
,LT,LT,EICHERMOT,AUROPHARMA,BALRAMCHIN,BALRAMCHIN,ISEC,,,MFSL,CAMS,,MGL,GABRIEL,COROMANDEL,BORORENEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUNPHARMA,,,,,,,,,,,,,,,RATNAMANI,RATNAMANI,REDINGTON,EUROBOND,LT,,,,,,,,,,,,,,,,,MCX,MANAPPURAM,,,,,
,LICI,LICI,ESCORTS,AVALON,BANDHANBNK,BANDHANBNK,IDBI,,,MAXHEALTH,CONCORDBIO,,MANAPPURAM,GALAXYSURF,CUMMINSIND,BRIGADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUNDRMFAST,,,,,,,,,,,,,,,RAYMOND,RAYMOND,RELIANCE,FELIX,LICI,,,,,,,,,,,,,,,,,MGL,MASTEK,,,,,
,M&M,M&M,NYKAA,AVANTIFEED,BANKBARODA,BANKBARODA,IDFCFIRSTB,,,MAZDOCK,CRAFTSMAN,,MRPL,GANESHHOUC,DLF,MAPMYINDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPREMEIND,,,,,,,,,,,,,,,RELIANCE,RELIANCE,ROUTE,FIDEL,M&M,,,,,,,,,,,,,,,,,MMTC,MCX,,,,,
,MARICO,MARICO,FEDERALBNK,DMART,BANKINDIA,BANKINDIA,INDIANB,,,MPHASIS,CREDITACC,,MCX,GRWRHITECH,DABUR,CCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUZLON,,,,,,,,,,,,,,,SANOFI,SANOFI,SAPPHIRE,FOCE,MARICO,,,,,,,,,,,,,,,,,MOTILALOFS,METROPOLIS,,,,,
,MARUTI,MARUTI,FACT,AXISBANK,MAHABANK,MAHABANK,INDHOTEL,,,NHPC,CROMPTON,,NATCOPHARM,GATEWAY,DALBHARAT,CESC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVSMOTOR,,,,,,,,,,,,,,,SAIL,SAIL,SHREECEM,FROG,MARUTI,,,,,,,,,,,,,,,,,NAM-INDIA,MGL,,,,,
,NTPC,NTPC,FORTIS,AZAD,BATAINDIA,BATAINDIA,IGL,,,NMDC,CYIENT,,NBCC,GLOBUSSPR,DEEPAKNTR,CGPOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TATACHEM,,,,,,,,,,,,,,,SUNPHARMA,SUNPHARMA,TATACOMM,GRCL,NTPC,,,,,,,,,,,,,,,,,NBCC,MMTC,,,,,
,NESTLEIND,NESTLEIND,GAIL,BASF,BAYERCROP,BAYERCROP,INDUSTOWER,,,OBEROIRLTY,DCMSHRIRAM,,NCC,GOCOLORS,DELHIVERY,CIEINDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TATAMOTORS,,,,,,,,,,,,,,,SUVENPHAR,SUVENPHAR,TATAPOWER,GIRIRAJ,NESTLEIND,,,,,,,,,,,,,,,,,NCC,MOTILALOFS,,,,,
,ONGC,ONGC,GMRINFRA,BEML,BERGEPAINT,BERGEPAINT,IPCALAB,,,OIL,DOMS,,NLCINDIA,GODREJAGRO,DEVYANI,CRISIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TATASTEEL,,,,,,,,,,,,,,,TATACHEM,TATACHEM,TEJASNET,GLOBALPET,ONGC,,,,,,,,,,,,,,,,,NH,NAM-INDIA,,,,,
,PIDILITIND,PIDILITIND,GLAND,BLS,BDL,BDL,JKCEMENT,,,PAYTM,DATAPATTNS,,NSLNISP,GOKEX,DIVISLAB,CSBBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEJASNET,,,,,,,,,,,,,,,TATAMOTORS,TATAMOTORS,RAMCOCEM,GICL,PIDILITIND,,,,,,,,,,,,,,,,,NHPC,NATCOPHARM,,,,,
,PFC,PFC,GODREJCP,BSE,BEL,BEL,JSWENERGY,,,OFSS,DEEPAKFERT,,NH,GRAVITA,DIXON,CAMPUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TORNTPHARM,,,,,,,,,,,,,,,TATASTEEL,TATASTEEL,TITAGARH,GSTL,PFC,,,,,,,,,,,,,,,,,NMDC,NBCC,,,,,
,POWERGRID,POWERGRID,GODREJPROP,BAJAJ-AUTO,BHARATFORG,BHARATFORG,JSWINFRA,,,POLICYBZR,EIDPARRY,,NATIONALUM,GREAVESCOT,LALPATHLAB,CANFINHOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIINDIA,,,,,,,,,,,,,,,TEJASNET,TEJASNET,TIINDIA,GOLDSTAR,POWERGRID,,,,,,,,,,,,,,,,,OBEROIRLTY,NCC,,,,,
,PNB,PNB,GRASIM,BAJAJCON,BHEL,BHEL,JSL,,,PIIND,EIHOTEL,,NAVINFLUOR,GREENPANEL,DRREDDY,CAPLIPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPL,,,,,,,,,,,,,,,TITAGARH,TITAGARH,ULTRACEMCO,GOYALSALT,PNB,,,,,,,,,,,,,,,,,OFSS,NETWORK18,,,,,
,RECLTD,RECLTD,GUJGASLTD,BAJFINANCE,BPCL,BPCL,JUBLFOOD,,,PAGEIND,EPL,,NAM-INDIA,GREENPLY,EICHERMOT,CGCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEDL,,,,,,,,,,,,,,,UPL,UPL,VTL,GRAPHISAD,RECLTD,,,,,,,,,,,,,,,,,OIL,NH,,,,,
,RELIANCE,RELIANCE,HCLTECH,BAJAJFINSV,BHARTIARTL,BHARTIARTL,KPRMILL,,,PATANJALI,EASEMYTRIP,,OLECTRA,GUFICBIO,EMAMILTD,CARBORUNIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VOLTAS,,,,,,,,,,,,,,,VOLTAS,VOLTAS,IDEA,GREENCHEF,RELIANCE,,,,,,,,,,,,,,,,,PCBL,NLCINDIA,,,,,
,SBICARD,SBICARD,HDFCAMC,BAJAJHIND,BIKAJI,BIKAJI,KEI,,,PERSISTENT,ELECON,,PNBHOUSING,GUJALKALI,ENDURANCE,CASTROLIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZYDUSLIFE,,,,,,,,,,,,,,,WELCORP,WELCORP,WESTLIFE,HRHNEXT,SBICARD,,,,,,,,,,,,,,,,,PERSISTENT,PCBL,,,,,
,SBILIFE,SBILIFE,HDFCBANK,BAJAJHLDNG,BIOCON,BIOCON,KPITTECH,,,PETRONET,ELGIEQUIP,,PVRINOX,GULFOILLUB,ESCORTS,CEATLTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIGREEN,SBILIFE,,,,,,,,,,,,,,,,,PETRONET,PNBHOUSING,,,,,
,SRF,SRF,HDFCLIFE,BALAMINES,BIRLACORPN,BIRLACORPN,KAJARIACER,,,PEL,ENGINERSIN,,PPLPHARMA,HGINFRA,NYKAA,CELLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLMARC,SRF,,,,,,,,,,,,,,,,,PFC,PNCINFRA,,,,,
,MOTHERSON,MOTHERSON,HAVELLS,BALKRISIND,BSOFT,BSOFT,KALYANKJIL,,,POLYCAB,EQUITASBNK,,PRAJIND,HLEGLAS,FEDERALBNK,CENTRALBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOMESFY,MOTHERSON,,,,,,,,,,,,,,,,,POLYCAB,POLYMED,,,,,
,SHREECEM,SHREECEM,HEROMOTOCO,BALMLAWRIE,BLUEDART,BLUEDART,KANSAINER,,,POONAWALLA,ERIS,,RRKABEL,HMAAGRO,FACT,CDSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IBLFL,SHREECEM,,,,,,,,,,,,,,,,,POLYMED,PRAJIND,,,,,
,SHRIRAMFIN,SHRIRAMFIN,HINDALCO,BALRAMCHIN,BLUESTARCO,BLUESTARCO,LTF,,,PRESTIGE,EXIDEIND,,RBLBANK,HATHWAY,FORTIS,CENTURYPLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INDIFRA,SHRIRAMFIN,,,,,,,,,,,,,,,,,PRAJIND,QUESS,,,,,
,SIEMENS,SIEMENS,HAL,BANCOINDIA,BBTC,BBTC,LTTS,,,RVNL,FDC,,RITES,HEIDELBERG,GAIL,CENTURYTEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFINIUM,SIEMENS,,,,,,,,,,,,,,,,,RECLTD,RADICO,,,,,
,SBIN,SBIN,HINDPETRO,BANDHANBNK,BORORENEW,BORORENEW,LICHSGFIN,,,SJVN,FINEORG,,RADICO,HEMIPROP,GMRINFRA,CERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFOLLION,SBIN,,,,,,,,,,,,,,,,,RITES,RALLIS,,,,,
,SUNPHARMA,SUNPHARMA,HINDUNILVR,BANKBARODA,BOSCHLTD,BOSCHLTD,LAURUSLABS,,,SONACOMS,FINCABLES,,RKFORGE,HERITGFOOD,GICRE,CHALET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INNOVANA,SUNPHARMA,,,,,,,,,,,,,,,,,SAFARI,REDINGTON,,,,,
,TVSMOTOR,TVSMOTOR,ICICIBANK,BANKINDIA,BRIGADE,BRIGADE,LINDEINDIA,,,SAIL,FINPIPE,,RAYMOND,HIKAL,GLAND,CHAMBLFERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INNOVATIVE,TVSMOTOR,,,,,,,,,,,,,,,,,SCHAEFFLER,RHIM,,,,,
,TCS,TCS,ICICIGI,MAHABANK,BRITANNIA,BRITANNIA,LLOYDSME,,,SUNTV,FSL,,REDINGTON,HCC,GLAXO,CHEMPLASTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSPIRE,TCS,,,,,,,,,,,,,,,,,SOLARINDS,RITES,,,,,
,TATACONSUM,TATACONSUM,ICICIPRULI,BARBEQUE,MAPMYINDIA,MAPMYINDIA,LUPIN,,,SUPREMEIND,FIVESTAR,,RENUKA,HINDOILEXP,GODREJCP,CHENNPETRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPSL,TATACONSUM,,,,,,,,,,,,,,,,,SONATSOFTW,SAFARI,,,,,
,TATAMTRDVR,TATAMTRDVR,IDBI,BATAINDIA,CCL,CCL,MRF,,,SUZLON,GMMPFAUDLR,,SHYAMMETL,HINDWAREAP,GODREJIND,CHOLAHLDNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISHAN,TATAMTRDVR,,,,,,,,,,,,,,,,,SUNTV,SOBHA,,,,,
,TATAMOTORS,TATAMOTORS,IDFCFIRSTB,BAYERCROP,CESC,CESC,LODHA,,,SYNGENE,GRSE,,SONATSOFTW,IFBIND,GODREJPROP,CUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JFLLIFE,TATAMOTORS,,,,,,,,,,,,,,,,,SUPREMEIND,SONATSOFTW,,,,,
,TATAPOWER,TATAPOWER,ITC,BERGEPAINT,CGPOWER,CGPOWER,M&MFIN,,,TATACHEM,GILLETTE,,SWANENERGY,IFCI,GRASIM,CLEAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAINAM,TATAPOWER,,,,,,,,,,,,,,,,,SUVENPHAR,SUNTECK,,,,,
,TATASTEEL,TATASTEEL,INDIANB,BEPL,CIEINDIA,CIEINDIA,MANKIND,,,TATACOMM,GLS,,TANLA,IIFLSEC,GRINDWELL,COCHINSHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JALAN,TATASTEEL,,,,,,,,,,,,,,,,,SYNGENE,SUVENPHAR,,,,,
,TECHM,TECHM,INDHOTEL,BDL,CRISIL,CRISIL,MFSL,,,TATAELXSI,GLENMARK,,TATAINVEST,IKIO,FLUOROCHEM,COFORGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KORE,TECHM,,,,,,,,,,,,,,,,,TATACOMM,TANLA,,,,,
,TITAN,TITAN,IOC,BEL,CSBBANK,CSBBANK,MAXHEALTH,,,TATATECH,MEDANTA,,TTML,INOXINDIA,GUJGASLTD,CAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JSLL,TITAN,,,,,,,,,,,,,,,,,TATAELXSI,TATAINVEST,,,,,
,TORNTPHARM,TORNTPHARM,IRCTC,BHARATFORG,CAMPUS,CAMPUS,MAZDOCK,,,TORNTPOWER,GPIL,,TEJASNET,IOLCP,HCLTECH,CONCORDBIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JIWANRAM,TORNTPHARM,,,,,,,,,,,,,,,,,TIINDIA,TRITURBINE,,,,,
,TRENT,TRENT,IRFC,BHEL,CANFINHOME,CANFINHOME,METROBRAND,,,TIINDIA,GODFRYPHLP,,TITAGARH,ITDCEM,HDFCAMC,CONCOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KHFM,TRENT,,,,,,,,,,,,,,,,,TIMKEN,TRIVENI,,,,,
,ULTRACEMCO,ULTRACEMCO,IGL,BPCL,CANBK,CANBK,MSUMI,,,UPL,GRANULES,,TRIDENT,IDEAFORGE,HDFCBANK,COROMANDEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KNAGRI,ULTRACEMCO,,,,,,,,,,,,,,,,,TORNTPOWER,USHAMART,,,,,
,MCDOWELL-N,MCDOWELL-N,INDUSTOWER,BHARTIARTL,CAPLIPOINT,CAPLIPOINT,MPHASIS,,,UNIONBANK,GRAPHITE,,TRITURBINE,INDIAGLYCO,HDFCLIFE,CRAFTSMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KANDARP,MCDOWELL-N,,,,,,,,,,,,,,,,,TRITURBINE,VIPIND,,,,,
,VBL,VBL,INDUSINDBK,BIKAJI,CGCL,CGCL,MUTHOOTFIN,,,IDEA,GESHIP,,UCOBANK,IPL,HAVELLS,CREDITACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KARNIKA,VBL,,,,,,,,,,,,,,,,,TRIVENI,VTL,,,,,
,VEDL,VEDL,NAUKRI,BIOCON,CARBORUNIV,CARBORUNIV,NHPC,,,VOLTAS,GAEL,,UJJIVANSFB,INDIASHLTR,HEROMOTOCO,CROMPTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLL,VEDL,,,,,,,,,,,,,,,,,UNOMINDA,WELCORP,,,,,
,WIPRO,WIPRO,INFY,BIRLACORPN,CASTROLIND,CASTROLIND,NMDC,,,YESBANK,GMDCLTD,,WELSPUNLIV,IBREALEST,HINDALCO,CUMMINSIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCEIL,WIPRO,,,,,,,,,,,,,,,,,USHAMART,WELSPUNLIV,,,,,
,ZOMATO,ZOMATO,INDIGO,BSOFT,CEATLTD,CEATLTD,OBEROIRLTY,,,ZEEL,GNFC,,ZENSARTECH,IMFA,HAL,CYIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCK,ZOMATO,,,,,,,,,,,,,,,,,ZENSARTECH,ZENSARTECH,,,,,
,ZYDUSLIFE,ZYDUSLIFE,IPCALAB,BLUEDART,CELLO,CELLO,OIL,,,,GPPL,,,ICIL,HINDPETRO,DCMSHRIRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KODYTECH,ZYDUSLIFE,,,,,,,,,,,,,,,,,,,,,,,
,,,JSWENERGY,BLUEJET,CENTRALBK,CENTRALBK,PAYTM,,,,GSFC,,,INDOCO,HINDUNILVR,DOMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KONTOR,,,,,,,,,,,,,,,,,,,,,,,,
,,,JSWINFRA,BLUESTARCO,CDSL,CDSL,OFSS,,,,GSPL,,,INFIBEAM,HINDZINC,DALBHARAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KDL,,,,,,,,,,,,,,,,,,,,,,,,
,,,JSWSTEEL,BBTC,CENTURYPLY,CENTURYPLY,POLICYBZR,,,,HEG,,,INGERRAND,HONAUT,DATAPATTNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOTYARK,,,,,,,,,,,,,,,,,,,,,,,,
,,,JINDALSTEL,BOMDYEING,CENTURYTEX,CENTURYTEX,PIIND,,,,HBLPOWER,,,IONEXCHANG,ICICIBANK,DEEPAKFERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRISHCA,,,,,,,,,,,,,,,,,,,,,,,,
,,,JIOFIN,BORORENEW,CERA,CERA,PAGEIND,,,,HFCL,,,ISGEC,ICICIGI,DEEPAKNTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRISHIVAL,,,,,,,,,,,,,,,,,,,,,,,,
,,,JUBLFOOD,BOSCHLTD,CHALET,CHALET,PATANJALI,,,,HAPPSTMNDS,,,JKIL,ICICIPRULI,DELHIVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRISHNADEF,,,,,,,,,,,,,,,,,,,,,,,,
,,,KPITTECH,BRIGADE,CHAMBLFERT,CHAMBLFERT,PERSISTENT,,,,HAPPYFORGE,,,JKTYRE,ISEC,DEVYANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEL,,,,,,,,,,,,,,,,,,,,,,,,
,,,KALYANKJIL,BRITANNIA,CHEMPLASTS,CHEMPLASTS,PETRONET,,,,HSCL,,,JSWHL,IDBI,DIXON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMERITE,,,,,,,,,,,,,,,,,,,,,,,,
,,,KOTAKBANK,MAPMYINDIA,CHENNPETRO,CHENNPETRO,PHOENIXLTD,,,,HINDCOPPER,,,JTEKTINDIA,IDFCFIRSTB,LALPATHLAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRPL,,,,,,,,,,,,,,,,,,,,,,,,
,,,LTF,CARERATING,CHOLAHLDNG,CHOLAHLDNG,PEL,,,,POWERINDIA,,,JTLIND,ITC,EIDPARRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LLOYDS,,,,,,,,,,,,,,,,,,,,,,,,
,,,LTTS,CCL,CHOLAFIN,CHOLAFIN,POLYCAB,,,,HOMEFIRST,,,JAICORPLTD,INDIANB,EIHOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MADHUSUDAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,LICHSGFIN,CESC,CIPLA,CIPLA,POONAWALLA,,,,HONASA,,,JISLJALEQS,INDHOTEL,EPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPTODAY,,,,,,,,,,,,,,,,,,,,,,,,
,,,LTIM,CGPOWER,CUB,CUB,PRESTIGE,,,,HUDCO,,,JPASSOCIAT,IOC,EASEMYTRIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAGSON,,,,,,,,,,,,,,,,,,,,,,,,
,,,LT,CIEINDIA,CLEAN,CLEAN,PGHH,,,,IDFC,,,JPPOWER,IRCTC,ELECON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAHICKRA,,,,,,,,,,,,,,,,,,,,,,,,
,,,LAURUSLABS,CMSINFO,COALINDIA,COALINDIA,RVNL,,,,IIFL,,,JAMNAAUTO,IRFC,ELGIEQUIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAITREYA,,,,,,,,,,,,,,,,,,,,,,,,
,,,LICI,CRISIL,COCHINSHIP,COCHINSHIP,SJVN,,,,IRB,,,JINDWORLD,IGL,EMAMILTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAKS,,,,,,,,,,,,,,,,,,,,,,,,
,,,LUPIN,CSBBANK,COFORGE,COFORGE,SKFINDIA,,,,IRCON,,,JCHAC,INDUSTOWER,ENDURANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MANAV,,,,,,,,,,,,,,,,,,,,,,,,
,,,MRF,CAMLINFINE,COLPAL,COLPAL,SCHAEFFLER,,,,ITI,,,JUNIPER,INDUSINDBK,ENGINERSIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAL,,,,,,,,,,,,,,,,,,,,,,,,
,,,LODHA,CAMPUS,CAMS,CAMS,SOLARINDS,,,,INDIACEM,,,JLHL,NAUKRI,EQUITASBNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWL,,,,,,,,,,,,,,,,,,,,,,,,
,,,M&MFIN,CANFINHOME,CONCORDBIO,CONCORDBIO,SONACOMS,,,,IBULHSGFIN,,,JYOTICNC,INFY,ERIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARCO,,,,,,,,,,,,,,,,,,,,,,,,
,,,M&M,CANBK,CONCOR,CONCOR,STARHEALTH,,,,INDIAMART,,,KPIGREEN,INDIGO,ESCORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINETRAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,MANKIND,CAPLIPOINT,COROMANDEL,COROMANDEL,SAIL,,,,IEX,,,KTKBANK,IPCALAB,EXIDEIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDL,,,,,,,,,,,,,,,,,,,,,,,,
,,,MARICO,CGCL,CRAFTSMAN,CRAFTSMAN,SUMICHEM,,,,IOB,,,KSCL,JKCEMENT,FDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER,,,,,,,,,,,,,,,,,,,,,,,,
,,,MARUTI,CARBORUNIV,CREDITACC,CREDITACC,SUNTV,,,,INDIGOPNTS,,,KESORAMIND,JSWENERGY,NYKAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCON,,,,,,,,,,,,,,,,,,,,,,,,
,,,MFSL,CARTRADE,CROMPTON,CROMPTON,SUNDARMFIN,,,,INOXWIND,,,KIRLOSBROS,JSWINFRA,FEDERALBNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEGAFLEX,,,,,,,,,,,,,,,,,,,,,,,,
,,,MAXHEALTH,CASTROLIND,CUMMINSIND,CUMMINSIND,SUNDRMFAST,,,,INTELLECT,,,KIRLOSENG,JSWSTEEL,FACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MICROPRO,,,,,,,,,,,,,,,,,,,,,,,,
,,,MAZDOCK,CEATLTD,CYIENT,CYIENT,SUPREMEIND,,,,JBCHEPHARM,,,KOLTEPATIL,JSL,FINEORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILTON,,,,,,,,,,,,,,,,,,,,,,,,
,,,MPHASIS,CELLO,DCMSHRIRAM,DCMSHRIRAM,SUZLON,,,,JBMA,,,KRSNAA,JINDALSTEL,FINCABLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MINDPOOL,,,,,,,,,,,,,,,,,,,,,,,,
,,,NHPC,CENTRALBK,DLF,DLF,SYNGENE,,,,JKLAKSHMI,,,LGBBROSLTD,JIOFIN,FINPIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHHL,,,,,,,,,,,,,,,,,,,,,,,,
,,,NMDC,CDSL,DOMS,DOMS,TATACHEM,,,,JKPAPER,,,LTFOODS,JUBLFOOD,FSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MONOPHARMA,,,,,,,,,,,,,,,,,,,,,,,,
,,,NTPC,CENTURYPLY,DABUR,DABUR,TATACOMM,,,,JMFINANCIL,,,LAOPALA,KPRMILL,FIVESTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOS,,,,,,,,,,,,,,,,,,,,,,,,
,,,NESTLEIND,CENTURYTEX,DALBHARAT,DALBHARAT,TATAELXSI,,,,JAIBALAJI,,,LANDMARK,KEI,FORTIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOXSH,,,,,,,,,,,,,,,,,,,,,,,,
